Symbol, Total Value, Profitable Value, Giveaway Value, Best Future Value, earningsQuarterlyGrowth, priceToBook, forwardPE, pegRatio, 52WeekChange, marketPrice, Industry, earningsDate, recommendation
NI,11106,9999,176,328,-9999,1.9739598,18.577465,4.49,-0.034053445,25.93,Utilities,2020-05-06,{"period":"0m","strongBuy":4,"buy":2,"hold":8,"sell":0,"strongSell":0}
SBAC,11145,144,9999,405,0.178,9999,108.56206,1.77,0.5791242,308.7,Real Estate,2020-05-05,{"period":"0m","strongBuy":3,"buy":11,"hold":6,"sell":0,"strongSell":0}
MSI,11149,336,9999,325,-0.424,9999,16.784044,1.74,0.09471285,152.75,Technology,2020-04-30,{"period":"0m","strongBuy":6,"buy":4,"hold":4,"sell":0,"strongSell":1}
UDR,11149,141,274,485,0.189,3.46318,177,9999,-0.10503334,36.63,Real Estate,2020-05-06,{"period":"0m","strongBuy":1,"buy":4,"hold":15,"sell":1,"strongSell":1}
SBUX,11170,149,9999,397,0.164,9999,26.864113,4.34,0.02254641,73.51,Consumer Cyclical,2020-04-28,{"period":"0m","strongBuy":10,"buy":14,"hold":9,"sell":0,"strongSell":0}
HD,11181,194,9999,445,0.058,9999,19.107664,2.83,0.022658467,199.85,Consumer Cyclical,2020-05-19,{"period":"0m","strongBuy":12,"buy":12,"hold":9,"sell":0,"strongSell":0}
NOC,11190,9999,365,316,-9999,6.7813706,13.62003,1.42,0.25950003,346.24,Industrials,2020-04-29,{"period":"0m","strongBuy":4,"buy":6,"hold":9,"sell":0,"strongSell":0}
WU,11190,330,9999,427,-0.362,9999,9.965,1.54,0.03425014,19.18,Financial Services,2020-05-05,{"period":"0m","strongBuy":4,"buy":0,"hold":10,"sell":7,"strongSell":1}
WY,11195,9999,168,470,-9999,1.8321029,30.454544,14.05,-0.21972048,18.97,Real Estate,2020-05-01,{"period":"0m","strongBuy":4,"buy":2,"hold":8,"sell":0,"strongSell":0}
ZBH,11199,9999,174,439,-9999,1.9718637,15.72679,3.99,-0.021617115,109.32,Healthcare,2020-05-11,{"period":"0m","strongBuy":9,"buy":9,"hold":9,"sell":1,"strongSell":0}
NDAQ,11209,9999,262,330,-9999,3.2568216,19.515789,2.62,0.23971903,108.31,Financial Services,2020-04-22,{"period":"0m","strongBuy":0,"buy":6,"hold":6,"sell":1,"strongSell":0}
PFE,11220,9999,259,309,-9999,3.2357326,11.944984,20.77,-0.053104162,35.88,Healthcare,2020-04-28,{"period":"0m","strongBuy":1,"buy":11,"hold":9,"sell":0,"strongSell":1}
CPB,11221,9999,353,93,-9999,6.0959067,18.43956,6.91,0.2802645,51.11,Consumer Defensive,2020-06-03,{"period":"0m","strongBuy":0,"buy":2,"hold":10,"sell":4,"strongSell":1}
WYNN,11228,9999,321,440,-9999,4.799364,15.818548,73.54,-0.43957144,72.29,Consumer Cyclical,2020-05-07,{"period":"0m","strongBuy":2,"buy":6,"hold":9,"sell":0,"strongSell":0}
CRM,11236,9999,304,410,-9999,4.2856765,41.91237,2.54,0.02431345,157.06,Technology,2020-06-02,{"period":"0m","strongBuy":16,"buy":25,"hold":3,"sell":0,"strongSell":1}
PGR,11287,329,270,321,-0.358,3.3646002,14.945652,9999,0.10649145,79.09,Financial Services,2020-05-05,{"period":"0m","strongBuy":5,"buy":4,"hold":8,"sell":1,"strongSell":1}
PLD,11299,328,222,343,-0.353,2.5239189,52.453487,9999,0.23707664,88.2,Real Estate,2020-04-21,{"period":"0m","strongBuy":4,"buy":8,"hold":6,"sell":0,"strongSell":0}
UPS,11335,9999,430,436,-9999,26.954355,13.240979,2.69,-0.095669806,102.22,Industrials,2020-04-28,{"period":"0m","strongBuy":4,"buy":2,"hold":19,"sell":1,"strongSell":0}
K,11360,9999,378,261,-9999,8.084047,16.295738,7,0.11411917,64.13,Consumer Defensive,2020-04-30,{"period":"0m","strongBuy":2,"buy":1,"hold":15,"sell":2,"strongSell":1}
VRSN,11466,292,9999,473,-0.186,9999,34.699173,4.95,0.12238026,206.12,Technology,2020-04-23,{"period":"0m","strongBuy":0,"buy":0,"hold":3,"sell":1,"strongSell":0}
MRO,20026,9999,3,9999,-9999,0.28500295,9999,0.56,-0.7683706,3.89,Energy,2020-05-06,{"period":"0m","strongBuy":4,"buy":8,"hold":13,"sell":2,"strongSell":0}
NBL,20033,9999,14,9999,-9999,0.39544806,9999,0.45,-0.75071734,6.245,Energy,2020-05-01,{"period":"0m","strongBuy":5,"buy":15,"hold":11,"sell":0,"strongSell":0}
OXY,20036,9999,27,9999,-9999,0.4980269,9999,0.38,-0.78382236,12.2,Energy,2020-05-05,{"period":"0m","strongBuy":4,"buy":3,"hold":15,"sell":1,"strongSell":1}
DVN,20053,9999,41,9999,-9999,0.6070582,9999,0.03,-0.7377702,8.09,Energy,2020-05-05,{"period":"0m","strongBuy":10,"buy":13,"hold":9,"sell":0,"strongSell":0}
CCL,20079,9999,9,64,-9999,0.35420194,6.474227,9999,-0.7633314,11.85,Consumer Cyclical,2019-09-25,{"period":"0m","strongBuy":9,"buy":6,"hold":9,"sell":1,"strongSell":0}
APA,20091,9999,85,9999,-9999,0.9809359,9999,0.16,-0.7710973,7.49,Energy,2020-04-29,{"period":"0m","strongBuy":2,"buy":5,"hold":14,"sell":6,"strongSell":2}
XEC,20127,9999,34,79,-9999,0.5731595,11.731429,9999,-0.70858765,18.49,Energy,2020-05-06,{"period":"0m","strongBuy":7,"buy":10,"hold":10,"sell":1,"strongSell":0}
EQT,20133,9999,8,9999,-9999,0.34799585,9999,0.53,-0.36484557,12.81,Energy,2020-04-23,{"period":"0m","strongBuy":5,"buy":6,"hold":7,"sell":0,"strongSell":0}
AAL,20150,122,9999,6,0.278,9999,6.687861,9999,-0.65442055,11.07,Industrials,2020-04-24,{"period":"0m","strongBuy":4,"buy":5,"hold":7,"sell":2,"strongSell":0}
AMG,20167,9999,89,3,-9999,1.0307674,5.0039744,9999,-0.44464046,59.89,Financial Services,2020-04-27,{"period":"0m","strongBuy":4,"buy":3,"hold":2,"sell":0,"strongSell":0}
HES,20216,9999,124,9999,-9999,1.3043933,9999,0.57,-0.4497643,32.54,Energy,2020-05-07,{"period":"0m","strongBuy":4,"buy":5,"hold":11,"sell":1,"strongSell":0}
FLR,20241,9999,57,184,-9999,0.7388764,5.871429,9999,-0.8012092,7.21,Industrials,2020-04-30,{"period":"0m","strongBuy":2,"buy":2,"hold":10,"sell":1,"strongSell":0}
GPS,20275,9999,76,181,-9999,0.9342135,5.4575167,9999,-0.66878223,7.63,Consumer Cyclical,2020-05-28,{"period":"0m","strongBuy":3,"buy":2,"hold":19,"sell":3,"strongSell":0}
PVH,20349,9999,31,297,-9999,0.55829227,6.7794566,9999,-0.6572214,40.04,Consumer Cyclical,2020-05-27,{"period":"0m","strongBuy":5,"buy":8,"hold":4,"sell":0,"strongSell":0}
NKTR,20368,9999,217,9999,-9999,2.4403417,9999,0.96,-0.3732258,18.37,Healthcare,2020-05-06,{"period":"0m","strongBuy":5,"buy":5,"hold":1,"sell":0,"strongSell":0}
MGM,20385,9999,75,253,-9999,0.9167861,14.515464,9999,-0.48235297,13.82,Consumer Cyclical,2020-04-30,{"period":"0m","strongBuy":4,"buy":9,"hold":4,"sell":0,"strongSell":0}
NOV,20415,9999,36,9999,-9999,0.5789839,9999,6.62,-0.57930785,10.85,Energy,2020-04-27,{"period":"0m","strongBuy":1,"buy":7,"hold":22,"sell":4,"strongSell":0}
RE,20418,9999,71,122,-9999,0.8771421,8.150685,9999,-0.14073777,187.15,Financial Services,2020-05-06,{"period":"0m","strongBuy":0,"buy":2,"hold":7,"sell":1,"strongSell":0}
HRB,20430,9999,9999,62,-9999,9999,3.9342463,4.27,-0.4623736,13.68,Consumer Cyclical,2020-06-09,{"period":"0m","strongBuy":1,"buy":0,"hold":7,"sell":0,"strongSell":1}
NWS,20451,259,39,9999,-0.105,0.60214067,9999,9999,-0.26757193,8.7,Communication Services,undefined,undefined
ABBV,20482,9999,9999,9,-9999,9999,8.0706,1.77,0.067818284,81.86,Healthcare,2020-05-01,{"period":"0m","strongBuy":4,"buy":6,"hold":10,"sell":0,"strongSell":0}
CINF,20534,9999,131,103,-9999,1.4171044,22.285715,9999,-0.001977384,82.47,Financial Services,2020-04-27,{"period":"0m","strongBuy":0,"buy":1,"hold":5,"sell":1,"strongSell":0}
KHC,20542,9999,50,247,-9999,0.69372505,12.534188,9999,-0.10851067,29.23,Consumer Defensive,2020-04-30,{"period":"0m","strongBuy":4,"buy":10,"hold":5,"sell":0,"strongSell":0}
SLG,20546,9999,60,402,-9999,0.77785695,32.443035,9999,-0.41080463,49.34,Real Estate,2020-04-22,{"period":"0m","strongBuy":2,"buy":7,"hold":10,"sell":0,"strongSell":0}
NLSN,20547,9999,195,298,-9999,2.1515496,7.577143,9999,-0.4907834,12.6,Industrials,2020-04-28,{"period":"0m","strongBuy":4,"buy":6,"hold":8,"sell":1,"strongSell":0}
SLB,20549,9999,125,404,-9999,1.3269647,47.75,9999,-0.66673934,14.05,Energy,2020-07-17,{"period":"0m","strongBuy":7,"buy":19,"hold":11,"sell":0,"strongSell":0}
UA,20678,9999,169,467,-9999,1.8680396,29.633333,9999,-0.54503584,8.36,Consumer Cyclical,2018-04-25,{"period":"0m","strongBuy":0,"buy":0,"hold":4,"sell":2,"strongSell":0}
UAA,20702,9999,181,481,-9999,2.0697627,44.772728,9999,-0.5510483,9.34,Consumer Cyclical,2020-05-11,{"period":"0m","strongBuy":2,"buy":2,"hold":19,"sell":6,"strongSell":4}
WDC,20724,9999,126,416,-9999,1.3491457,5.9106145,9999,-0.21933222,41.08,Technology,2020-04-30,{"period":"0m","strongBuy":7,"buy":15,"hold":7,"sell":0,"strongSell":0}
FE,20873,9999,277,214,-9999,3.5818927,17.637405,9999,0.13845778,44.86,Utilities,2020-04-23,{"period":"0m","strongBuy":1,"buy":5,"hold":11,"sell":0,"strongSell":0}
ETR,20968,9999,175,443,-9999,1.9726511,17.106419,9999,0.08148229,97.16,Utilities,2020-05-11,{"period":"0m","strongBuy":3,"buy":0,"hold":13,"sell":0,"strongSell":1}
HLT,20977,300,9999,451,-0.219,9999,21.301409,9999,-0.1398021,70.15,Consumer Cyclical,2020-04-29,{"period":"0m","strongBuy":7,"buy":12,"hold":6,"sell":1,"strongSell":0}
RRC,30069,9999,23,9999,-9999,0.48417327,9999,9999,-0.5269583,4.43,Energy,2020-04-30,{"period":"0m","strongBuy":8,"buy":16,"hold":9,"sell":0,"strongSell":1}
HAL,30073,9999,65,9999,-9999,0.8306849,9999,9999,-0.75619173,6.67,Energy,2020-04-20,{"period":"0m","strongBuy":11,"buy":23,"hold":3,"sell":1,"strongSell":0}
BA,30114,9999,9999,87,-9999,9999,13.676731,9999,-0.58951944,134.24,Industrials,2020-04-29,{"period":"0m","strongBuy":7,"buy":7,"hold":11,"sell":0,"strongSell":0}
L,30184,9999,30,9999,-9999,0.55000913,9999,9999,-0.26574564,34,Financial Services,2020-04-27,{"period":"0m","strongBuy":1,"buy":0,"hold":3,"sell":0,"strongSell":0}
LB,30304,9999,9999,232,-9999,9999,7.1030927,9999,-0.44569594,12.24,Consumer Cyclical,2020-05-20,{"period":"0m","strongBuy":2,"buy":6,"hold":19,"sell":2,"strongSell":1}
